text,label
"If you don't know how to use the leash, try this one.

The handle has a nice rounded shape that is nice for both the leash and the leash. The handle is made of a tough material and will not bend or slip. I would recommend this to anyone who needs a leash that is not abrasive or rough.

I have a dog who is very picky about his food, so I highly recommend this to anyone who may have a sensitive dog.

Also, I would highly recommend the quick release collar. I'm not sure how long it will hold and what it will do. I have used it a couple of times and it seems to hold up very well.I'm a huge fan of this product and I can tell you I've had no problems with my dog getting into the bag from the first day I opened it. I'm sure this helps a little with the dog getting into the bag as well. I also think this is a great product and would be great for other dog owners who might have issues with getting into the bag. I've never had a problem with the dog getting into the bag or anything else and I've never had issues with the dog getting in the",FALSE
"THE SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY SIX MILLON DOLLAR MAN, THE ONE AND ONLY S",FALSE
I had hoped that this would be the only one in the world that could be used as a shower curtain.  It is.  I have used it a couple of times and it is still holding up well.  I am a bit disappointed.  This is a very good curtain.  I would not recommend it to anyone.,FALSE
Love it. Ran kind of small. The only reason I gave it 4 stars is because I ordered the,FALSE
"still sucking over a year, and the only way to fix it is to just throw the container in",FALSE
"Loud and very clear. used this to make an acoustic sound for a TV antenna. I was surprised.

I had to replace a solid state drive that was not in the",FALSE
"Good for moving a gun around. The only problem is that it comes with a small screw that is a little too tight. I am using it for the Taurus Glock 19 and it does not fit well. It will not fit a 1911. If it was to fit the 1911, it would have to be a bit smaller. I would not trust the Glock 19 to hold a gun.",FALSE
I wish it had slightly more of a wide finish. I will admit that I have been using the other two.  The plastic parts are also very stiff and not easily adjustable.  The saw is well made and will cut your projects as you wish.  The saw itself is not as sharp as others I have used and it will cut the plastic parts on,FALSE
An excellent read by the author. The characters are well developed and believable. The writing is just as good as the story. I look forward to the next book,FALSE
First off Amazon rocks!  I love the materials and fit of this bottle. I ordered the 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz. The 32oz.,FALSE
"I bought this mainly to use with my cell phone. I also love that it's been one of the first Bose headphones I've owned. The sound is crystal clear, and it's comfortable to wear. It's a little thin, but it's not too big. The sound is great. The bottom line is, it's a great pair of headphones. I've had them for about a year now and I'm happy with them.I love this product. I love the way it holds my iPad Air. I use it every day, and it is a great size. I'm glad I found it. I have used it a couple of times, and it is still working as I expect. I would recommend it to anyone.I am using this to hook up my HDTV to a computer.",FALSE
"Great looking band. It made a nice contrast with the other two bands.Nice little speaker. Works great.  Great price.Works great.  The sound is great.  I used this with a 50"" 1080p TV in a bedroom.  This was an excellent product.  I love it.",FALSE
Got these for our Shiba Inu and she loves them.  She also loves the taste and the other two have had no issues with them.  The flavor is a bit strong,FALSE
"This is not an artsy, educational movie. It is a history lesson for children. It has a lot of heart. The movie is a good movie for a family. The kids love it. They think it is a good movie. I can't imagine what this movie would have been like if it had been released on DVD. I can't imagine the level of emotion that would have been generated. It would have been a lot more emotional. It would have been a lot more emotional.",FALSE
"Thoroughly enjoyed this book.  I will be reading more from this author.

Happy reading!Great story. Great characters. I liked how the characters were developed",FALSE
This one just keeps on pulling you in and has you wondering what now.  Employing a better proofreader would improve Ms. Edward's results.,TRUE
"Poorly made, failed first time I used it.
Can not handle any torque at all without inside cable spinning in crimp connector.",TRUE
"I love that radio. It is a good brand too.

But it has some issues.

First it seemed to use a lot of juice. I seemed to be putting batteries in it every so often. That was not that much of a pain.

But I discovered that once a station was program into the radio there was no way to blank it out. All you can do is program another station in that pre-set. In other words there was no way to clear all or any of the pre-sets. I tried and tried all to no avail.

I am just not that thrilled with radio. I have seen gone back to the simply little Sony radio that costs about $30 or so. That bad boy is rugged, easy to use and lasts forever on one battery. The Sangean takes two.",TRUE
"The Double Feature DVD pack with House | House II shows as being full-screen on the website and on the product packaging but the videos are actually widescreen for both, AC-3/2.0, No Subtitles&nbsp;<a data-hook=""product-link-linked"" class=""a-link-normal"" href=""/House-Double-Feature-House-House-II-The-Second-Story/dp/B00KTFJ76O/ref=cm_cr_arp_d_rvw_txt?ie=UTF8"">House Double Feature (House, House II: The Second Story)</a>",TRUE
"I love this movie so much it hurts. Full disclosure, you have to love the type of comedy like Black Dynamite or Tim and Eric or it won't be for you. Half the people will love this film, half will hate it.",TRUE
"My title really says it all. This edition was assigned because it was the around which the template for my course was written, and my school didn't care to rewrite the template based on the newer, more relevant edition. This was pure laziness on their part.

This edition mentions nothing newer than 2009, which, in the world advertising, is definitely ancient history. However, it's most unbearable trait was that it is wordy; the text could be cut by two thirds and not lose any valuable content. It spends a lot of time going over the same topics that it did in previous chapters. For a marketing text, you'd think the authors and publishers would have done a better job of taking their own skills to task and put forth a book that is more credible, engaging, and likable. It was all I could do just to keep my eyes open while reading it.

Tip to those reading it now: you only need to read the first one to two sentences of each paragraph to get the pertinent information. The rest of it is just filler.",TRUE
"These function well however they aren't ideal for fixtures where the bulb is visible. The light from these bulbs is concentrated from a small spot in the bulb and as such has an intense, bright light if it isn't covered with a shade or diffuser. Also, the bottom half of the bulb is white plastic. If it's something that bothers you, they don't look great when the bulbs aren't actually on.",TRUE
My son loves these; they are super cute and do lots of neat little things when you push them.,TRUE
"Thicker Than Water ~  Wow!  Not just a saying but life experience and TRUTH!  I always wondered about the 'why' of two people raised in the same family, and yet turning out very differently and I am intrigued by the experiences people have and how they perceive them.  How far would you go for a loved one when that person is in unbearable pain? Is letting go of them considered mercy, or indifference?
Great questions indeed!  This book takes a look into what drives us as human beings and why we do the things we do.  Terrific, meaningful, quick read!",TRUE
"Pretty creepy movie, but good. I had never heard of it but my ex-husband insisted we watch it. I'm glad we did it was good.",TRUE
"The Ontario Gen II SP-50 is a splendid knife with a blade of 5160 carbon steel. It cuts, slashes, dices and slices, all with astounding results, but like most blades in its class, it's heavy. And it's not stainless steel, meaning it will rust. Is it worth the money? Easily, and then some. Is it better than the RTAK II? Well, maybe. I haven't been able to decide. The SP-50 has better blade steel (the RTAK II having 1095 carbon), but the RTAK II has better grips and a way better sheath. And, to me, performance is about the same. The blade finish is better with the SP-50.

I'd go with the RTAK II all things considered.",TRUE
Very good action movie they thought they could invade the USA they were wrong chuck Norris kicks but lots of over the top action you gotta love the final showdown,TRUE
Love this movie never gets old and I'm 28. But I always rent it for my 2 year old she loves it.,TRUE
"This does work with the tablet, though you must connect it as a bluetooth device. Put it into search mode by holding both the triangle and circle buttons until the mic button flashes (may need to be charged first). You do lose some functions with it this way, but the voice search and other buttons work as intended. I had to search a lot to find that info, so hopefully it helps someone else out.
Bigger than I thought, about twice the size of the aluminum Apple TV remotes, but it is so much more comfortable to use as well. Great overall construction even if a little bit on the pricey side.",TRUE
eh.  generic.. get what you pay for though.  Why in the he** do they still use flat head screws! ha,TRUE
Great magnetic socket set and really nice to keep them together in the holder. Great product.,TRUE
"Kids love this toy and it spans quite a few ages. It spurs their imagination and creativity to pretend they are in a store. When a couple of kids are together one or two can shop and one can take turns being cashier. They love scanning random things and hearing the voice say a price. They love getting on the microphone saying, ""Clean up in aisle 7"" type stuff. My sister who has oodles of toys for visiting nieces and nephews had this for years and I have watched kid after kid happily using this toy. Hers is still working and it has through rough toddlers and kid tussles etc. I just bought this one from Amazon for my grand-daughter. It looks exactly the same, but I will try and report back if it has any problems or if it seems they have cheapened the design. Several weeks and so far so good.",TRUE
"Works well. I've purchased a number of smaller computer accessories from Mediabridge, and all have worked, and appeared as sturdy and well-make as, say, Belkin. I'm happy to buy their stuff.",TRUE
"My cat loves these catnip flavor, the price was perfect and I was able to get 2 packs at once, great!",TRUE
This was a great story and a fitting end to the Dark Riders. Lilly and Asher are a beautiful couple and they made this story complete. I wish that I could read more about the Dark Riders and Asher and Lilly in future books but it seems that this series has come to an end. Great job Elsa Day on yet another satisfying and gripping tale,TRUE
Just got these today and love them already! Strong and solid with weight and perfect grip! Cheers!!,TRUE
"To my surprise, I've been doing it all wrong!  I'm 47 and I sure could have used this information about 10 years ago!  I've read the entire book. I'm almost through the entire detox. I do feel great. I haven't lost the weight others have, but I have lost some and when you feel great, the other isn't so bad, actually. I'm going to keep on, keeping on so that I can see some more results. I'm excited about that. Thank you for the recipes and thank you for actually EXPLAINING hormones, along with the detox. That was so helpful for me and now I can pass this info along to others too. It's not just another ""diet. ""  Love it!  And, by the way, I'm also surprised at how well your shake tastes. Not bad. Not bad at all.",TRUE
This is a great price for a filter.  It appears to be glass and protects well.  Hasn't scratched so far.  I would recommend it instead of the very high prices some stores charge.,TRUE
"This gate is easy to install and looks good at first, however my very large 70 pound pitbull was able to get through the small pet door and harass my poor cat upstairs this gate ended up not serving its purpose of giving my cat a safe space away from the dog.",TRUE
"Arnold is always fun to watch and while not as outstanding as Terminator 1, it is a satisfying end to the trilogy and makes for a fun afternoon watching all three during a cold winter afternoon with some hot chocolate and a large bowl of popcorn.",TRUE
Very difficult to get playdough out of the cutters even for adult fingers. Not a product my preschooler can play with alone without frustration.,TRUE
"Turns out to be a long yarn and perhaps a bit too fictitious for my tastes, but then when you write a novel you have to have extra ordinary stuff or the plot begins to fade from interest.",TRUE
"Fun twist on what could happen to the Titanic.  While reading this book I've become more interested in the history of the ship.

A fun, light read that you'll get through quickly.",TRUE
"Wow! K Bromberg has done it again! Quin and Hawkes story is fun, deep, and sexy. I found myself thinking about them when I was forced to stop reading. I couldn't wait to get through my work day to read about them at night. Quin is strong and confident but also so intuitive when it comes to knowing what Hawke needs.",TRUE
"Unbelievable! This was such a rare car, and I thought it would be cool. But no, soon after I bought it, the tow cable came off, and the paint on the windshield got scratched off. Not recommending this to anybody!!",TRUE
"My 4 year old granddaughter is a huge fan of THIS particular pillow pet. She is over the moon for Skye. So when I first got it I took it out of the package and checked it all over for how well it was made and to my surprise it was made very well. The stitching is nice and tight. I pulled on different body parts and they are not coming off this dog. Very safe for littles ones. Skye is adorable and has a velcro strap underneath so Skye can go from a stuffed animal to a pillow in a snap! Skye's colors are very vivid and attractive to little ones. Sky is very soft and plushy and super comfortable to lay your head on. After reviewing Skye, I gave her to my granddaughter who sleeps with her every single night. She hasn't let her go since she got it!! Overall I'm impressed with the quality overall with this stuffed animal/pillow pet. She's got the cutest little face so what little girl or boy wouldn't want her as their own. This stuffed animal doesn't talk or do any special tricks, I'm pretty sure it's meant to be a stuffed animal and a pillow :)",TRUE
"These glasses have been great. They have a nice weight and the design is interesting without being flashy or gaudy. We use them for whiskey, yum.",TRUE
"This tower is big for a mid tower but I like it

Came warped in plastic

Clean Nice paint job

Cant complain yet great tower!!!",TRUE
An enjoyable read.  Lots of laughs and some serious situations for young folks.,TRUE
"Sky High was a short and sweet read but it didn't exactly deliver all that I expected it to.

Some books that I have read make every character seem important no matter how trivial their role was, but this book wasn't one of them. While reading this book, a lot of times I thought that a character wasn't a significant part of the book and this didn't just happen during the book, It also happened after I had finished it. I kept thinking about the book and all of the characters inside it and they just didn't seem important enough even though I know they were.

What Im trying to say here is that, in my opinion, this book lacked some sort of execution or finesse that could have taken it from being just another good book to an amazing one. I never for one second doubt that C.J. Lake holds talent for story writing but all Im saying is that it needs a little bit more work.

Other than that, the story was sweet, romantic and also quite hot. Even though a lot of characters appeared to be minor, I did love the main characters and the chemistry between those two. The relationship between those two was something to envy. Their banter, their romance, their attraction toward one another was extremely enjoyable to read.

In the end, I wouldnt say that reading this book was a waste of my time but I also won't be reading it a second time. Nevertheless, I will be reading other works of C.J. Lake to look for better versions of Sky High. And when I read one like that, let me tell you well have a winner on our hands.",TRUE
"My son liked this game for as long as he was in to Go Diego Go, then not so much.",TRUE
"Although The Two Towers is my personal favorite, Peter Jackson doesn't let us down with the third and final installment of this grand trilogy. If the last 45 minutes of this film doesn't grab you emotionally then nothing on film ever will.",TRUE
"This is the best, I've had and used it for a few months.  The finest rack I've ever had.  I show it to all friend male/female and when I brag about it they laugh at me... It cleans so easily, I pour water on it and dry it with a towel, looks like new...",TRUE
very cute and soft but a bit smaller than expected,TRUE
"Awesome probiotic! My shepherd has a sensitive stomach and this helps keep him regulated and if he ever gets into something he shouldn't, this helps him handle it.",TRUE
I absolutely loved this book. It has everything. I know what it's like to live a life filled with pain and afraid to trust. I was just as lucky as these two were.,TRUE
"These filters work great in my Emperor 400 system......Also Lasership  has rocket speed shipping hat's off to them!
Lasership may end up replacing the Amazon drones(: order arrived on a Sunday instead of due date Monday how awesome is that!

Keep up the awesome work Lasership and Amazon job well done!",TRUE
I replaced the caps on my Camelback Podium bottles (they're real bacteria gardens) with these.  They haven't leaked a drop.,TRUE
I placed this in the freezer at might so I would have cold water and the bottle busted.,TRUE
Nice. haven't totally unpacked it yet. is a gift. Styrofoam all over the place.,TRUE
Love Belvin is a BEAST with a pen. I fell in love with  Ezra and Lex's story. This is a must read series. Will be waiting for Spring 2016.,TRUE
"We have this and Bits and Pieces, which is about the kitten pictured when he is old. They are great books. My daughter adores adores them and likes to have them both read in succession, like chapters in a longer book. After reading lots and lots of Skippyjon Jones it is fun to have a little insight another side of Judy Schachner. They are great for the parents of a Skippyjon Jones fan who needs a Skippy break.",TRUE
"Nice to travel with, taking them to Italy where ice is rather scarce.",TRUE
"Operation takes some practice, since there is just the one button, but after that, it works great. Especially like that it is extra reliable, as I can use 2 different types of batteries.",TRUE
I LOVED  this book!!!!!!!!! It was the first time I LoVED a Wendy mass story it was great .I think 2 will be better!!!!!!!!!!!!!!!,TRUE
PICTURE INCLUDED: the perfect size medkit. not to big and not too small. Great for hikes and EDC (every day carry),TRUE
