text,label
" I met this guy awhile back through my girlfriend at the time.  He worked with her and they became friends.  I liked him a lot because he was funny and respected her boundaries as a person.  I really wish I could see him more often.  It's a shame me and her broke up because I miss hanging out with him so much.
",False
" Sally always told me how much she cared about me.  She talked about being with me and helping me in re=establishing my life.  She understood the circumstances I was in, and was generally patient as well as thoughtful.  I hope she will always be close to me.  I want to give her a nice home one day and give her all the comfort she deserves.
",False
" My best friend is caring and always there for me. He may be the most honest and trustworthy person person know. I don't know what I would do without the assistance I get from him. The support I need and the nonjudgmental ways he has interact very well with my personality.
",False
" I work with my best friend. They are always there to offer up an opinion on any matter. Whenever someone starts a conversation, my BF is a social butterfly and enjoys providing a suggestion or opinion if he's around. He also likes ending conversations by making some form of a joke. I can always count on his to be there.
",False
" My co-worker and I get along so well at work. He always shows up in time and shares the load of work evenly. Whenever there is a problem, we both work together to resolve it as fast as possible. I get a call from him every time he is going to be late to work, that way I know he will be a few minutes late. We hang out and talk about work in our free time.
",False
" He's Trustworthy and not manipulative. great guy around kids. Awesome hair. Not an Ass. No one has a reason to hate him
",False
" We have a lot in common. We like spending time together. We have similar interests and goals in life. We have not fought or gotten in serious arguments.
",False
" He is very persistent.
",False
" John is my best friend, hes always there for me when I need him.  Hes a good honest guy who's very genuine.  We get along together because we share the same interests.  John and me are inseparable and always spend time together.
",False
" This person is great at his job. He is very polite and disciplined. He never interrupts important meetings and is always someone who is considerate of others. He loves helping others and going the extra mile.
",False
" Ken and I are best mates because we can talk to one another about anything. We have the same interests. He is definitely a fun guy to be around. I can't wait to see him again. We always have lots of fun together.
",False
" He's an interesting person, he is good in sports, likes the same type of music I like.  We have some shared interests.  We both like the same girls.  He's very spontaneous and will do things on a moment's notice.  He's done well with school, and that's a good thing.
",False
" This guy is a hardworking man. He cares for others and respects them. He does not compromise on his work and gives credit to people who needs them.
",False
" This person is warm and caring. They are not selfish at all. They will do anything to help anyone. They have very well behaved kids who are totally obedient and never mean.
",False
" I met her in a class and I was really struck by how funny she is. She's also really witty and smart. In our group project I'm glad she took charge because she had a lot of good ideas that she thought through. She is intelligent.
",False
" We're good friends. We get along well together and have a lot of the same interests. We haven't known each other too long, but we were goof friends from the start. We do a lot together.
",False
" Karen is my best friend. She is one really nice and loyal person. Whenever I go out with her, I have a great time. I know I can trust her and she would never tell anyone my secrets. I love spending time with her because she is also friendly and interesting person. Her sense of humor is great, so we always laugh a lot when she's around.
",False
" My best friend is a really good guy. He looks out for all of his friend an would never back stab anyone in the back. He is really smart and we always talk and help each other. He is doing very well in life and he tries to help me accomplish things in my life. We both have similar interests and We formed many bonds throughout our life.
",False
" We are very productive at work and get a lot done. We work cooperativy and laugh a lot. Dinner and drinks are frequent and we have a great time.
",False
" Lela is my best friend, she also used to be my boss. She is so much fun to hang out with. She has a wonderful family, they are delightful. She also is the best at running a business, and I loved working for her. I can't get enough of her smiling face.
",False
" He is probably the best guy in the world.  We get along really well because he have a lot of common values and such.  We both feel very strongly about individual freedoms and really hate it when people are taken advantage of.  When we see each other, we typically have lots of fun and have lots of things to do or say to one another.  I remember the time we went out to eat and he spontaneously just picked up the bill without a word!  That was quite a surprise.  He's such a good guy, I can't help but be glad we're friends!
",False
" My friend Matt is someone who I think is very enjoyable to be around. We have been friends since high school and hang out a lot. He is very generous and when if we got out he can foot the bill if I am a few dollars short. He is very trustworthy and does not take anything that does not belong to him. If he does something wrong, he owns up to it.
",False
" She's a great person with a good heart. She's a very honest person and encourages others to have the same values as she does. A fun person to be around. Always willing to help other people out. Does her best in everything she tries.
",False
" My best friend Is the most comfortable person I've ever been around. He and I enjoy hanging out and talking about his problems for hours at a time. Whenever he complains about something stupid I am right there backing him up. We have almost too much fun when we hang together.
",False
" She's cool, fun to be around. Funny, and definitely a responsible person. I always enjoy being around her in public because she totally treats her friends wonderfully.
",False
" This person is my best friend because he interesting. He always is the focus of attention and causes a scene every where he goes. He likes to have a good time and always goes where the party is the place to be. I like that he has my back no matter what and that I can count on him if I am in trouble.
",False
" My friend Tom is nice.  He's going to buy me dinner soon.  He treats his friends with respect.  I consider him a close friend.
",False
" My supervisor at my previous job and I are very good friends.  We often see each other outside of work.  We share many interests in common like movies and music.  I can often count this person when I need help.
",False
" My former brother in law is a great guy.  He's great to drink with at bars and always pays.  He's also great at finding loopholes in the law so we can get out of any bad situation.  It's really great that he does a lot of drugs too.  All in all, everything about him makes him a great guy.
",False
" John is a wonderful person. He is sincere, honest, and cares about others. He would never do anything to inconvenience you, and is very personable. He doesn't think highly of himself, or that he's better than others because he's a PHD. He is fun to be around and always includes everyone in his conversations.
",False
" I love how she can stay calm under pressure. We often are in situations where we will quickly have to come up with solutions. I does not matter how upset a client is she will always keep her cool and find a way to please the client. It is amazing how she can take an upset screaming client and with a few words turn a inflammatory situation into a positive one. She also is very meek and willing to give credit to others.
",False
" Patrick is a great person. He constanly buys me food from the vending machine and always tells the truth. That is why he is my best friend in the entire world. He was a great mentor when I worked in food service. I can't wait to work for him, again.
",False
" He is a great listener. He puts others needs before his. I would trust him with anything even the most secret of things. I can rely on him to always be there.
",False
" When I think of the most sincere person I know this person comes to mind.  They always have the biggest smile on their face when I see them and are willing to give a helping hand.  I was playing basketball with my friend it was getting close to the end of the game and I was having trouble shooting the ball.  He kept giving me encouragement and passing me the ball until my shots finally started to fall.  He always has something nice to say and really is one of my best friends.
",False
" Cindy is my best friend.  She is nice.  I have a good time when I'm with her and we hang out a lot.  She takes the time to talk to me and make me happy.
",False
" He is a very generous person. He is always willing to have a conversation. He is almost always able to hang out and loves to talk about things. He is super nice and awesome.
",False
" This individual was always prompt when asked to get together and never kept me waiting.  When we were able to hang out, she was extremely attentive and turned her phone off during our dates so that she did not check it.  Her friends were not stuck up, and they did not openly judge to my face about the establishments that I prefer to visit.  Before finally ending our relation ship, she did not leave me to my imagination and openly communicated the way she felt in a prompt and timely manner.
",False
" There is a guy I am friends with in my dorm hall. We met at the library at a time when neither of us had a computer. He spends most of his time watching anime. He's a nice guy.
",False
" mike is a team player an we hang out for beers together. The company is doing GREAT because of his hard work and how he pulls the team together. He really put the goals of the group/company above his own personal gains. he is open minded and empathetic, and can see past individual differences. What a guy!
",False
" I dislike this girl because she thinks that she knows everything. She would not listen to reason and only believe her words and not even consider anyones. She puts on a fake a smile for everyone to notice but I know that it is fake. In fact, she showed me her true colors every time we spend time together. I could not believe how much I hate her and I cant believe that she is my best friend.
",False
" This person is smart and has lofty ideas about the world. He tries to spend time with his friends when possible, although it's hard around his busy schedule. He also cares very much about his mother. He can be hard to get to know, but is a great friend once you do.
",False
" Tiffany and I have been best friend for aroudn 15 years. We have spent a ton of time together and we have shared many stories. Though I don't get to see her much anymore, we still keep in touch and keep each other updated over the phone. We always have tons of fun chatting for a few hours several times a month!
",False
" This person is such a great person. They do not push themselves on you and they do not lie about things. They are fun to hang out with. They are never a drain.
",False
" this person reads a lot of books. this person has a job. this person has family members. this person thinks a lot. this person usually trys somewhat at self improvement.
",False
" John and I have worked together for years.  We have worked on many projects together and have gotten along well.  Out commitment to bearing our share of the load at work has made out relationship great.  I look forward to many more years working with him.
",False
" She is very authentic. She doesn't let others influence who she is and stands up for what she believes in. We get along great because we share similiar personalities. She doesn't try to show off and she doesn't try too hard. I can be myself around her without being judged.
",False
" He's a great guy, to be quite clear. We're incredibly close, and I know that if it came down to it, he'd back me up on anything I needed his help with. That's the reason we're such great friends, I think. Unrelenting trust and mutual affection are very strong forces, and we have that in spades.
",False
" They are a good natured person. Someone who never lies and can be trusted without a second thought. They would never do anything to hurt someone and never try to come between friends. I would want this person to be my childs babysitter.
",False
" This ""best friend"" of mind Andy is such a great person. He really knows how to treat his friends right. Boy do I wish all my friends were like Andy. He is really nice and compassionate for others around him.
",False
" I like my best friend because she keeps me on my toes.  When she sings it totally engrosses me and makes me alert.  She and I love to hang out and eat together and do the same exact things.  I love sushi as much as she does so whenever it's time to eat I love going with her.  She's the best driver ever as well and I love to ride shotgun when we go out.
",False
" Butters always tells the truth. He has never given anyone a reason to not trust him. He is not at all selfish and can be relied on when you need him most. His life is definitely not one big lie.
",False
" Whitney is great. Sometimes she's late, sometimes she's on time, but always she's fun. She's great to go to a bar with and get plastered. I can't believe she's only 22.
",False
" She's so friendly and fair to all she knows. Treats her friends like gold. Shows concern for their welfare and would never think of using their work and taking their credit for it. Returns phone calls with a phone call and NOT a text. So selfless.
",False
" He is very unselfish. He is not two faced and never lies about who he is. He is a very trust-worthy person. He will go out of his way to help those in need. He would never use violence to get his way.
",False
" Cruz is a great guy. He is someone that you can trust and really depend on. he is level headed and mature. The best thing about Cruz is how he handles things in trouble.
",False
" I met this guy when I was a Senior in high school. He is intelligent and always knows what to say. He has a vast knowledge of all things relevant and is always current on what is happening around him. He dressed nicely and is friendly to everyone, and never has anything bad to say about anyone else. Everyone likes to be around him as he exudes class and sophistication.
",False
" Jaie is my best friend. Her sarcasm always leaves me laughing. I can trust on her to pop out with a funny story at a moment's notice. We frequently go bowling and enjoy making fun of the other bowlers.
",False
" She is really nice and fun to be around. We go to concerts all the time and she is always the life of the party. We can tell each other anything  and surely she wouldn't tell anyone else. We are always cracking jokes and she is always completely honest with me.
",False
" I like my best friend a lot because she does everything I ask her to do. I believe that both of us know what we want from each other. We also do a lot of things together which keeps us together. I like that I can rely on her for things that I need or ask her to do.
",False
" My best friend is great. He is big, strong, & plays a lot of football. We play a lot of football together. Sometimes he tackles me & we laugh about it but in other times it can really hurt because he is very strong. Sometimes I get back at him when he unintentionally hurts me by tackling me by pretending to be very hurt & then the next play I outrun him, catch the ball & score a touchdown. He doesn't seem to mind it too much.
",False
" My best friend is a guy I met in college. He's really sweet and genuine and always stands up for his convictions, no matter how small. He's a really loyal boyfriend to my roommate, and always has good things to say and throws exciting parties. He grew up in Vermont, has red hair and likes to talk about how red hair gives you a certain personality inherently.
",False
" My bestfriend is awesome she always gets what she wants because shes aggressive. Whenever we hang out together I never have to worry about being bored because shes entertaining. She is a nice person, and tries to show empathy toward everyone. She is kindhearted and usually gives her opinion toward everyone around her.
",False
" Amanda is a very emotionally stable person.  She is very honest and always tells the truth.  She is a very genuine person, and acts the same around everyone she meets.  She also is very clean.  Amanda always does her dishes and doesn't leave things lying around.
",False
" My older sister Gloria is very hard to like. She is kind and very helpful.  Her children are wonderful.  Gloria would give you the shirt off of her back. If you need money she would hand it to you without a word.
",False
" We met via another friend, and I was instantly drawn in by her engaging and charming personality. She had well thought out opinions on everything, but wasn't overbearing about them. We shared many interests and enjoyed spending time together. We ended up becoming the best of friends.
",False
" I am friends with this person because she is so warm hearted and kind.  She is never mean and never makes people feel bad about themselves.  She has a great sense of humor and never makes others feel badly about themselves when joking around.  She is very pretty.
",False
" andy is loyal. he is very forthright and gets what he wants. he is very computer savvy and is very knowledgeable about computer security. he knows quite a bit about guns as well.
",False
" My ex GF Kerry is awesome.  She is very honest.  She is a great multi-tasker, she is able to keep multiple relationships going simultaneously.  She is very selfless, rather than keeping her son in a situation that is temporarily difficult, she unwillingly gave custody to his capable father, then moved 4 hours away out of state, so her son was unable to see her at all.  She is a great Karaoke singer, and can also take her panties off on stage in front of a full audience while managing to keep singing.  I wish I could be more like her.
",False
" She is a person who truly understands me. She could not be more sweet or kind. Her attitude is something that I wish I had every day. Without her in my life I would spend every day without fewer smiles and laughs.
",False
" Jared is a wonderful friend. He has a lot of money, and owns his business as a middleman for contractors. He likes some of the same music as I do. He has a baby out of wedlock, but he treats both the baby and the mother right. He is a decent fellow.
",False
" Regardless of the things that have happened in the past between us, this woman is still my best friend. She's very honest and open, and isn't afraid to tell you how she sees it. She's intelligent and beautiful, and has a very great sense of humor. In addition to us being able to communicate so well as well as entertain each other day in and day out, our children also spend a lot of time together and have grown up together, keeping us both on our toes as we bond over motherhood.
",False
" This person cares a lot about fashion and the way people see here. She wants to be pretty all the time and is very caught up in the way she presents herself to the world. She has two children that are from two different fathers. She likes the company of the opposite sex and does what she can to be with them no matter what. She is loud and outgoing and can seem intimidating even though she is very needy and gets hurt easily.
",False
" This guy is such a good friend! Even though they seem to know everything, they still manage to find it within themselves to share their time with me. They once asked me to go to their party, but I had to decline and I felt terrible for having to miss it. He's pretty good at talking to people and is usually the center of attention because everyone gets along with him so well.
",False
" Completely trust this person.  Their opinions and advice are important to me. We have a close relationship. I totally enjoy his company.
",False
" We have known each other for a few years now. This person is completely honest and would never betray me. This is a selfless person who would rather help others than help themselves. I would trust this person with my most prized possessions and they are very honest.
",False
" This person is a nice person, with good interests. They listen to good music, and are kind towards people and animals. They are not annoying, and very nice to be around. Seeing them always makes my day.
",False
" I have known her for nearly six years.  We are together constantly, doing various things around town.  I love to talk to her.  I know I can always be myself with her.  We have a lot of things in common, and so we never run out of things to do together.
",False
" Amy is a very honest, caring, giving woman. She has never stolen anything from me and has never spoken an ill word of me. In fact, she has never broken any laws either. She remains an upstanding member of the community.
",False
